sicaklik,mq7,mq135,toz,event_label
23.47,0.025106,0.872157,0.176062,4
24.18,0.004388,0.653962,0.143134,3
23.33,0.035836,1.20874,1.940454,2
25.68,0.020724,0.681734,0.228119,4
21.35,0.005632,0.183641,0.120413,0
21.32,0.006077,0.182092,0.264525,0
24.32,0.004843,0.636515,0.182106,3
23.34,0.022522,0.799394,1.78305,2
22.51,0.031833,0.689519,0.880607,2
21.27,0.022877,0.871908,0.853444,2
28.36,0.011553,0.770239,0.285956,4
22.31,0.03476,1.315966,1.794827,2
22.47,0.00417,0.111078,0.202531,0
21.71,0.005613,0.191163,0.209759,0
20.22,0.004887,2.99831,3.340918,1
21.24,0.04707,0.869692,1.538285,2
23.71,0.005384,3.786305,2.108694,1
26.1,0.004885,1.180225,0.195921,3
23.51,0.023381,0.732553,1.102831,2
24.03,0.028752,0.990933,0.239904,4
21.82,0.003997,1.887852,4.057932,1
24.99,0.00541,0.931109,0.214004,3
21.9,0.005264,0.229293,0.180532,0
23.73,0.005565,0.968043,0.251927,3
24.47,0.004404,1.016987,0.149597,3
23.36,0.004181,0.963216,0.152855,3
22.85,0.005122,3.900711,5.862108,1
25.79,0.015622,0.536541,0.188763,4
22.11,0.003743,2.119467,3.500503,1
24.98,0.024912,0.567856,0.244948,4
23.2,0.004911,0.146297,0.160563,0
25.71,0.004923,0.847428,0.231943,3
22.13,0.005272,3.088882,4.6528,1
22.34,0.002993,3.063876,2.05863,1
28.05,0.022117,0.965038,0.210117,4
26.04,0.017526,0.572296,0.19362,4
22.6,0.003804,0.814455,0.205349,3
25.08,0.011055,0.870893,0.195634,4
21.52,0.004446,2.374132,2.238349,1
21.28,0.004346,0.218931,0.148372,0
20.96,0.002416,0.167067,0.256846,0
24.19,0.012223,0.994589,0.253966,4
23.83,0.005185,1.159699,0.188693,3
22.75,0.037184,1.371884,0.809334,2
20.8,0.005271,0.197698,0.156945,0
24.33,0.033339,0.797149,1.472136,2
27.05,0.015957,0.674537,0.19238,4
22.57,0.006464,3.195917,2.161637,1
23.57,0.005564,3.776251,4.782358,1
25.82,0.027298,0.889496,0.159215,4
21.98,0.005005,0.227812,0.201536,0
24.68,0.004104,0.981561,0.207121,3
20.82,0.004367,0.124461,0.205938,0
21.58,0.004679,0.218556,0.221116,0
24.31,0.037291,0.743563,0.934343,2
22.12,0.006198,0.159708,0.18544,0
23.14,0.022222,0.808893,0.177967,4
24.64,0.011848,0.741683,0.228328,4
22.88,0.004364,1.651407,5.75939,1
23.8,0.003675,0.808979,0.160201,3
24.37,0.004338,1.096616,0.22775,3
24.0,0.005109,0.216935,0.252572,0
20.99,0.032104,0.819968,1.746724,2
25.83,0.028452,0.644634,0.23388,4
20.78,0.004178,3.647038,4.48428,1
24.18,0.011336,0.94693,0.1523,4
22.37,0.005447,3.462462,5.673894,1
25.43,0.027585,0.721666,0.204978,4
22.66,0.004882,0.217585,0.183574,0
25.31,0.01014,0.50249,0.176621,4
22.3,0.006876,0.193406,0.189346,0
26.83,0.025148,0.804416,0.189328,4
25.83,0.010593,0.825091,0.235387,4
22.67,0.006699,1.607502,5.356442,1
21.26,0.003375,0.124813,0.216227,0
20.41,0.046395,0.558497,0.909725,2
23.37,0.024045,1.207496,1.292046,2
22.16,0.007464,0.239296,0.242217,0
24.67,0.011571,0.76364,0.115238,4
23.14,0.024092,0.905041,0.223028,4
22.05,0.005029,0.186955,0.134534,0
26.33,0.020778,0.625223,0.153858,4
23.01,0.006724,0.934502,0.212616,3
20.21,0.005947,1.859032,5.729225,1
20.47,0.003396,0.14878,0.28456,0
20.9,0.004993,0.226915,0.234167,0
22.91,0.004514,0.164486,0.234687,0
22.37,0.006656,3.520277,4.562825,1
21.61,0.004264,0.198709,0.150227,0
24.04,0.004991,0.665776,0.226929,3
24.94,0.004846,0.992981,0.20853,3
22.72,0.004597,2.845636,4.52592,1
21.56,0.005414,0.743722,0.241225,3
22.14,0.04576,1.166684,1.946403,2
24.11,0.005225,0.9205,0.186016,3
23.3,0.005078,0.92681,0.195887,3
25.28,0.005297,1.189698,0.177128,3
20.62,0.004231,0.300436,0.135937,0
20.85,0.003945,2.532857,3.904439,1
22.56,0.004007,0.141226,0.08603,0
24.69,0.006285,1.107553,0.186038,3
24.41,0.007645,0.618787,0.195669,3
22.66,0.006016,3.405174,2.724844,1
22.64,0.004508,1.524349,5.551383,1
21.64,0.005542,1.287117,3.06056,1
26.75,0.011948,0.653858,0.177177,4
25.68,0.002735,0.793347,0.191672,3
22.54,0.006207,0.202781,0.256929,0
21.64,0.005338,0.121557,0.161717,0
27.71,0.020373,0.794588,0.205383,4
21.28,0.004785,0.147897,0.227674,0
21.41,0.004384,2.686728,2.964109,1
28.24,0.013667,0.511884,0.18319,4
24.03,0.004277,1.153017,0.205502,3
23.27,0.005998,3.766304,3.449515,1
21.43,0.045435,0.559655,1.141309,2
20.29,0.021103,1.313019,0.948247,2
23.13,0.004251,3.779166,4.52922,1
27.53,0.012861,0.634525,0.20645,4
21.97,0.041135,0.676754,1.033366,2
19.71,0.005882,1.558977,3.946899,1
21.21,0.000511,0.243923,0.25014,0
24.32,0.004329,0.261439,0.228226,0
26.64,0.004621,1.006661,0.128568,3
23.37,0.00447,0.712655,0.188892,3
25.13,0.010612,0.589806,0.211083,4
22.29,0.005937,3.924197,3.628156,1
22.19,0.030432,1.46951,1.152189,2
23.32,0.004046,3.837481,2.095114,1
24.81,0.029753,0.790123,0.15373,4
20.88,0.031527,1.306662,1.991144,2
23.64,0.005701,0.776874,0.223868,3
20.36,0.004777,3.78078,3.047776,1
23.34,0.003995,0.651362,0.239643,3
22.0,0.005276,0.156228,0.238329,0
22.96,0.005315,1.030784,0.21004,3
24.71,0.013889,0.625085,0.190199,4
23.78,0.004396,2.624343,4.687923,1
20.69,0.03144,0.849665,1.009301,2
23.58,0.010511,0.64523,0.218522,4
25.74,0.006528,1.1432,0.21648,3
21.98,0.004515,0.174416,0.169336,0
21.11,0.005695,0.055479,0.220056,0
22.52,0.00575,1.555049,3.125148,1
21.77,0.005018,2.07188,3.041062,1
21.5,0.031532,0.695892,1.435037,2
21.31,0.004198,0.164981,0.19819,0
22.86,0.005534,3.159224,2.361143,1
23.17,0.045901,1.345951,1.827325,2
24.14,0.021986,0.709021,0.255672,4
22.02,0.00465,0.153037,0.235734,0
21.83,0.005379,2.79793,3.737885,1
23.7,0.006665,3.037373,4.273126,1
22.81,0.004877,0.100025,0.121624,0
26.46,0.021746,0.604984,0.233939,4
20.84,0.037616,0.556511,1.516296,2
23.32,0.004963,1.180812,0.174167,3
21.13,0.042542,1.259675,1.805787,2
24.67,0.027001,0.99795,0.178335,4
22.73,0.004784,3.039211,2.053604,1
21.55,0.004033,0.228252,0.22499,0
22.02,0.004636,2.439143,3.036811,1
23.3,0.003077,0.786693,0.201294,3
23.16,0.005754,2.051458,3.92257,1
21.41,0.003778,0.188888,0.220344,0
21.98,0.035245,0.899703,1.541769,2
25.76,0.029641,0.713736,0.206254,4
23.48,0.033284,0.553799,1.829021,2
20.76,0.004863,2.254683,2.308453,1
26.32,0.011958,0.662211,0.212602,4
22.81,0.00305,1.0216,0.251633,3
23.42,0.003315,2.991208,3.619854,1
21.35,0.046188,0.775686,1.428236,2
26.9,0.018978,0.907197,0.189375,4
22.17,0.048198,1.45678,1.621477,2
22.31,0.002831,2.033694,3.988457,1
24.49,0.049845,1.142853,0.835695,2
20.04,0.043998,0.863275,1.045501,2
24.65,0.005124,1.193722,0.254777,3
27.2,0.013338,0.655879,0.171176,4
21.48,0.004524,1.14792,0.201154,3
22.49,0.046479,1.496787,1.161328,2
21.31,0.005782,0.182524,0.192043,0
23.85,0.005321,1.132591,0.22661,3
21.93,0.004988,0.202132,0.203995,0
24.29,0.005729,0.818997,0.216854,3
21.9,0.04969,1.080763,1.759077,2
24.53,0.012797,0.607252,0.11867,4
21.45,0.005569,0.145922,0.233421,0
21.92,0.015462,0.704496,0.27462,4
22.13,0.004755,0.910965,0.183396,3
22.16,0.004123,0.196236,0.239372,0
24.03,0.024917,0.721813,0.222953,4
25.45,0.002412,0.712089,0.169473,3
27.75,0.012499,0.729815,0.191276,4
24.11,0.006554,0.868328,0.213155,3
25.36,0.018172,0.625977,0.212962,4
22.91,0.021319,0.684832,0.228948,4
25.7,0.011419,0.938937,0.246888,4
25.48,0.004244,1.16872,0.188435,3
21.72,0.03311,0.893109,1.56471,2
21.53,0.040434,0.73715,0.941484,2
25.32,0.029519,0.980508,0.188041,4
22.4,0.027213,0.739562,1.775057,2
22.5,0.004179,3.896467,4.497262,1
22.56,0.002747,3.786701,2.916488,1
24.73,0.012723,0.642183,0.230297,4
20.4,0.003954,0.140997,0.171102,0
22.59,0.005579,2.756126,4.066633,1
22.48,0.006074,2.350166,2.617336,1
22.5,0.002836,0.108838,0.279017,0
21.58,0.005269,0.222802,0.21114,0
26.52,0.02697,0.970948,0.253334,4
22.23,0.006206,0.135407,0.197935,0
21.68,0.005819,0.15012,0.167792,0
22.5,0.003842,2.528516,5.215948,1
22.99,0.005679,1.816484,4.58201,1
22.6,0.004595,1.025662,0.184391,3
25.94,0.004735,0.766405,0.170847,3
22.67,0.002734,0.169266,0.219384,0
21.46,0.004735,0.216812,0.187645,0
22.27,0.025386,0.795952,1.465701,2
22.87,0.00386,0.313874,0.209529,0
26.12,0.016261,0.601159,0.198183,4
25.8,0.028647,0.892038,0.174091,4
24.17,0.006157,0.749032,0.193263,3
22.0,0.035094,1.032524,1.017625,2
20.03,0.003702,1.819375,4.302435,1
22.19,0.005197,3.442621,3.413597,1
23.1,0.026917,1.073164,1.538243,2
22.41,0.006227,1.458626,2.740231,1
23.6,0.015913,0.935592,0.272904,4
22.95,0.039073,1.165455,1.979328,2
25.05,0.006176,0.705492,0.307841,3
26.49,0.026686,0.851997,0.14845,4
21.39,0.004797,3.119543,5.460071,1
23.95,0.00566,0.965089,0.132749,3
21.58,0.005277,2.034561,5.129982,1
21.96,0.00429,0.190555,0.248973,0
25.98,0.022486,0.969491,0.189308,4
20.79,0.035255,1.312609,0.97314,2
22.44,0.037709,0.633792,1.610937,2
22.85,0.004036,3.44892,5.613523,1
23.05,0.004204,0.250523,0.219594,0
23.11,0.006161,1.126318,0.196293,3
22.84,0.030055,1.060262,1.125893,2
23.77,0.006735,0.981028,0.256438,3
22.15,0.028914,0.934675,1.27512,2
25.34,0.017892,0.96987,0.209723,4
24.86,0.016491,0.849487,0.244536,4
23.66,0.024147,0.848816,0.129448,4
25.93,0.01004,0.819236,0.174839,4
23.4,0.032063,1.424393,1.047735,2
24.86,0.018399,0.516697,0.227373,4
22.77,0.00339,0.677998,0.164253,3
24.7,0.00647,1.170044,0.198291,3
24.97,0.004515,0.608026,0.169448,3
20.64,0.004389,0.277543,0.162081,0
22.43,0.004652,0.224541,0.217951,0
21.4,0.004748,0.221463,0.230408,0
20.74,0.048752,0.502463,1.514554,2
26.41,0.004639,0.888319,0.244462,3
22.42,0.005038,2.370635,5.421358,1
25.28,0.013768,0.783598,0.119208,4
21.77,0.004691,0.194144,0.216057,0
21.91,0.035312,1.441032,0.977448,2
23.16,0.005004,1.956523,4.385204,1
20.65,0.004375,0.226553,0.174836,0
24.71,0.004424,0.934987,0.265885,3
20.15,0.004274,0.170208,0.19308,0
23.51,0.034766,1.388089,1.862291,2
22.22,0.042492,1.421278,1.074527,2
21.97,0.037043,1.422411,1.905189,2
21.73,0.005673,1.299783,3.989146,1
26.77,0.026743,0.898092,0.220155,4
28.69,0.01938,0.677754,0.19517,4
21.48,0.02712,1.436104,1.657272,2
20.49,0.004362,2.016688,5.718661,1
21.52,0.004274,0.177933,0.228206,0
25.73,0.02993,0.789583,0.17984,4
21.4,0.041866,1.008138,1.076535,2
21.3,0.004733,2.346414,3.262749,1
23.78,0.019642,0.703539,0.12402,4
22.53,0.02324,1.464856,1.557474,2
23.1,0.003601,0.107053,0.187803,0
22.67,0.007142,2.975484,2.698134,1
21.29,0.032331,1.107496,1.142367,2
22.19,0.006341,1.652332,2.06112,1
23.44,0.006752,0.181826,0.172086,0
20.44,0.032594,1.015086,1.239644,2
22.53,0.029385,1.172973,1.518774,2
24.06,0.006779,0.912485,0.171951,3
25.74,0.010356,0.858913,0.200569,4
21.29,0.005089,0.217657,0.197114,0
23.09,0.004978,0.159592,0.164433,0
23.55,0.005852,1.105198,0.226728,3
20.61,0.034938,1.345256,1.241889,2
22.19,0.005419,0.239533,0.149678,0
22.59,0.005406,1.623715,3.500664,1
21.36,0.005821,0.183164,0.173812,0
22.67,0.005441,3.362474,4.320641,1
23.79,0.018971,0.593889,0.192865,4
23.06,0.005677,0.945402,0.14516,3
23.36,0.006737,2.353772,5.356557,1
22.76,0.00615,3.695199,5.748734,1
26.79,0.022488,0.825063,0.179107,4
21.91,0.005132,0.245168,0.182828,0
22.19,0.005143,0.92347,0.183962,3
26.21,0.025555,0.798795,0.241508,4
27.13,0.025904,0.989241,0.201278,4
25.6,0.022588,0.512249,0.329668,4
24.9,0.00655,0.827922,0.169891,3
21.46,0.004629,0.149609,0.198836,0
23.76,0.004246,0.249419,0.221296,0
20.97,0.005253,1.550021,2.626228,1
24.49,0.017207,0.671958,0.20003,4
22.39,0.004671,3.466406,4.838225,1
27.75,0.012603,0.661978,0.18826,4
26.66,0.006254,1.114602,0.110969,3
27.24,0.02317,0.994044,0.185273,4
21.43,0.004738,0.212927,0.187662,0
23.02,0.004994,0.177326,0.248009,0
23.27,0.006571,0.678334,0.211697,3
20.74,0.005109,3.923849,3.17163,1
19.99,0.038039,0.782824,1.514562,2
25.72,0.027512,0.852996,0.153967,4
21.8,0.004752,2.833463,5.007977,1
22.2,0.006593,0.246926,0.171878,0
22.74,0.040263,0.977661,1.246781,2
27.59,0.029235,0.743463,0.219106,4
23.36,0.006874,2.991718,2.876924,1
26.6,0.023201,0.530658,0.219354,4
24.78,0.007758,0.649863,0.166647,3
22.76,0.038119,1.230776,1.896554,2
25.87,0.025616,0.840209,0.191302,4
23.25,0.005109,2.055867,3.613617,1
22.57,0.003391,1.053162,0.214604,3
22.34,0.004807,2.055729,4.012186,1
22.71,0.005234,3.494956,2.904418,1
22.74,0.046291,0.655766,1.240295,2
21.73,0.004448,3.490317,2.790114,1
22.58,0.00387,3.004129,5.460755,1
22.44,0.00405,0.201597,0.207449,0
26.26,0.005406,0.903984,0.186075,3
23.84,0.006045,2.560067,4.754912,1
21.72,0.005295,0.165332,0.167673,0
21.76,0.032819,1.249712,1.321186,2
25.49,0.011083,0.73358,0.206972,4
21.1,0.034915,0.875256,1.022501,2
26.04,0.016188,0.722281,0.194402,4
22.89,0.005174,1.712476,4.574322,1
21.72,0.002707,0.191763,0.192209,0
21.11,0.026843,0.922929,1.649005,2
19.87,0.0048,0.221883,0.197976,0
21.92,0.004638,2.112647,2.585079,1
22.92,0.004457,2.364744,4.597532,1
23.43,0.014544,0.784945,0.287117,4
21.64,0.002855,3.079185,5.774728,1
21.44,0.004006,0.186895,0.195831,0
23.94,0.004782,0.830731,0.193938,3
21.53,0.006302,3.907999,4.460643,1
23.52,0.003893,0.637196,0.166344,3
23.28,0.004678,1.520244,5.359864,1
21.77,0.038183,0.743233,1.971266,2
24.36,0.005069,0.729662,0.207748,3
23.14,0.00592,0.165571,0.235713,0
23.9,0.032902,1.130708,1.01259,2
24.74,0.0067,1.058603,0.207424,3
22.36,0.006416,0.207975,0.283359,0
24.83,0.005586,1.101407,0.249966,3
23.05,0.005096,0.784279,0.205795,3
20.39,0.027685,0.741953,1.434449,2
22.56,0.00643,3.736743,3.587139,1
22.03,0.005976,3.791776,4.181066,1
28.09,0.027675,0.797873,0.221516,4
23.04,0.022304,0.696775,1.682686,2
26.56,0.018928,0.786303,0.18801,4
22.18,0.003353,1.426265,2.564526,1
24.23,0.005109,1.114509,0.248544,3
24.25,0.020682,0.500707,0.190412,4
27.47,0.015269,0.962521,0.204535,4
22.88,0.022297,1.201387,0.83339,2
21.77,0.043465,0.552068,0.989586,2
19.9,0.023119,1.428026,1.741201,2
22.99,0.005304,3.266517,5.170871,1
21.69,0.004185,3.714704,4.502597,1
24.53,0.023753,0.50883,0.187184,4
21.12,0.003823,3.032727,5.091586,1
26.65,0.027339,0.823993,0.158442,4
21.79,0.030576,1.121946,1.776734,2
22.74,0.048857,0.890407,1.417821,2
25.65,0.019527,0.535145,0.186199,4
24.71,0.006329,0.639992,0.230109,3
21.87,0.033112,0.618884,1.504812,2
22.81,0.02895,1.029606,1.552406,2
26.05,0.028399,0.553045,0.170009,4
22.75,0.003876,1.025542,2.944079,1
22.19,0.006968,0.248801,0.180773,0
23.55,0.019209,0.606788,0.162576,4
19.6,0.003619,1.657607,4.190872,1
22.73,0.00406,1.048894,2.077803,1
22.77,0.004853,2.523734,4.755898,1
21.73,0.004341,0.185088,0.174191,0
25.75,0.015785,0.576686,0.205374,4
22.52,0.042032,0.51837,1.395582,2
22.36,0.036996,1.402217,1.309747,2
24.34,0.006302,0.803705,0.195953,3
25.41,0.005389,0.930765,0.154514,3
22.16,0.005568,3.529506,3.762988,1
20.55,0.004483,2.697972,5.507236,1
20.84,0.004096,3.703797,4.670627,1
24.36,0.028531,0.748318,0.193177,4
27.01,0.02973,0.513495,0.220625,4
24.44,0.00437,1.048594,0.202972,3
24.85,0.003959,1.157793,0.181617,3
22.54,0.002959,3.312047,3.702027,1
22.18,0.004587,0.268292,0.137887,0
25.02,0.00563,0.679624,0.220422,3
28.05,0.012548,0.814696,0.177847,4
26.63,0.014461,0.586834,0.200863,4
22.46,0.049931,0.709775,1.880808,2
24.85,0.005018,0.912063,0.244408,3
20.33,0.032662,1.434634,1.253187,2
21.67,0.003956,2.805028,5.243726,1
26.06,0.027652,0.749074,0.168722,4
23.48,0.004902,0.220593,0.20951,0
23.33,0.022326,1.344321,1.32879,2
23.29,0.00476,0.237542,0.216805,0
21.93,0.005961,3.684084,3.691751,1
24.51,0.003735,0.745406,0.227039,3
24.18,0.003645,0.856881,0.167807,3
23.13,0.006563,0.844866,0.171213,3
22.53,0.033047,1.369879,0.89182,2
23.58,0.010264,0.744046,0.222507,4
24.06,0.005754,0.726317,0.173156,3
24.39,0.03266,0.804487,1.983939,2
22.26,0.005664,3.842639,4.01873,1
22.28,0.004809,1.290194,3.478187,1
21.73,0.003444,3.782577,5.802339,1
20.63,0.004496,3.630012,2.097483,1
22.63,0.004819,0.27476,0.214135,0
21.71,0.004219,0.147289,0.16638,0
22.2,0.00554,0.22694,0.207476,0
26.97,0.010247,0.657081,0.226945,4
22.94,0.00335,2.7878,2.131581,1
20.94,0.004934,2.714465,3.365098,1
26.12,0.011098,0.755914,0.232955,4
21.42,0.005027,0.281427,0.159164,0
24.91,0.005326,0.842439,0.198045,3
21.06,0.006713,0.197888,0.209064,0
23.26,0.005445,3.16577,5.906525,1
26.47,0.013089,0.811894,0.210279,4
22.62,0.004728,0.166296,0.192906,0
21.44,0.003408,0.186551,0.243639,0
23.28,0.006432,0.734095,0.179523,3
20.87,0.005757,0.229201,0.228587,0
23.93,0.004117,0.640145,0.144309,3
23.2,0.003613,0.744577,0.237804,3
23.07,0.004813,1.126318,0.222167,3
21.09,0.005172,0.203554,0.129917,0
25.84,0.020895,0.972559,0.188524,4
20.8,0.006188,0.316011,0.213611,0
22.4,0.004351,0.296561,0.164446,0
22.87,0.005539,3.689249,2.335657,1
23.96,0.004219,1.161222,0.201585,3
23.41,0.005026,0.17152,0.270206,0
24.47,0.00506,0.728462,0.195269,3
21.58,0.005214,0.151217,0.218179,0
25.39,0.014316,0.779428,0.272375,4
21.59,0.003234,0.167775,0.222894,0
26.45,0.02106,0.762026,0.215665,4
23.58,0.041708,0.516994,1.981068,2
21.58,0.005908,2.969246,2.247669,1
25.75,0.025947,0.888957,0.177962,4
25.06,0.020279,0.619956,0.126442,4
24.48,0.003995,2.208577,4.166127,1
24.32,0.026807,0.92678,0.16696,4
21.03,0.003675,1.594233,5.07934,1
22.32,0.003579,0.177989,0.263274,0
23.55,0.007406,2.227536,5.957879,1
25.57,0.017755,0.944493,0.154332,4
21.69,0.004455,3.314336,5.446799,1
24.31,0.026976,0.953578,0.218074,4
22.75,0.006356,0.645747,0.310648,3
20.35,0.033364,0.711734,1.048242,2
22.0,0.005331,0.828982,0.135613,3
24.91,0.021317,0.82537,0.144477,4
22.28,0.00554,0.642638,0.218264,3
26.5,0.026574,0.874688,0.222477,4
23.11,0.005391,1.106468,0.211857,3
22.06,0.005874,0.654582,0.219868,3
23.27,0.005138,0.181444,0.204154,0
23.65,0.005662,0.989486,0.177259,3
25.47,0.024371,0.9856,0.122174,4
25.18,0.029894,0.818036,0.130268,4
23.06,0.005343,0.156336,0.217536,0
22.54,0.005393,0.144978,0.185795,0
22.8,0.006583,2.618977,3.385321,1
21.58,0.006143,0.129068,0.171609,0
27.71,0.015435,0.843715,0.293185,4
21.48,0.044772,1.371824,1.932688,2
24.78,0.002436,1.016376,0.213157,3
23.37,0.004449,0.881397,0.143047,3
23.24,0.040768,0.669731,1.154157,2
19.45,0.005461,0.263709,0.176115,0
25.73,0.024737,0.677237,0.270426,4
21.25,0.004887,0.135974,0.232418,0
24.58,0.023872,0.852329,0.232437,4
24.0,0.004356,0.808378,0.181276,3
23.09,0.010739,0.704794,0.183476,4
22.26,0.005586,0.191305,0.206821,0
22.96,0.005934,2.684323,4.175508,1
20.93,0.035683,1.071657,1.373481,2
23.33,0.005351,0.246703,0.242218,0
21.89,0.00403,1.391252,5.9868,1
19.17,0.022948,0.867417,1.543744,2
24.52,0.024191,0.753492,0.155159,4
22.2,0.042234,0.84306,1.382693,2
21.16,0.004056,3.389386,4.251668,1
25.2,0.013941,0.910475,0.172047,4
21.48,0.005235,0.170169,0.183331,0
20.58,0.034526,0.842863,0.97654,2
21.61,0.007793,0.193443,0.157035,0
26.97,0.023593,0.961244,0.172325,4
22.16,0.004407,0.182723,0.20146,0
22.41,0.004906,0.178346,0.182628,0
22.86,0.032198,1.188411,1.526396,2
27.39,0.027524,0.688192,0.152959,4
23.52,0.00413,0.650012,0.210129,3
22.4,0.003019,3.886432,2.457626,1
22.33,0.004378,3.984668,3.979788,1
22.53,0.003769,0.230049,0.140275,0
22.04,0.025281,0.717854,1.321155,2
23.26,0.00666,0.619958,0.221847,3
25.83,0.016622,0.811574,0.147128,4
22.82,0.036819,1.411405,1.679771,2
26.01,0.023959,0.905051,0.188557,4
24.26,0.005188,1.090812,0.177374,3
24.92,0.005158,0.752088,0.180166,3
21.81,0.004714,0.178743,0.254658,0
27.38,0.010449,0.961025,0.24777,4
24.46,0.004585,0.847465,0.150277,3
24.0,0.014844,0.64456,0.22817,4
21.53,0.026318,1.16586,1.843607,2
21.96,0.004832,3.396034,4.86194,1
20.88,0.041834,0.789308,1.442158,2
23.16,0.00506,0.743074,0.215645,3
22.6,0.005886,1.338849,2.975954,1
21.96,0.004896,0.148475,0.186627,0
22.2,0.003125,0.107918,0.228997,0
22.29,0.006783,1.700141,5.965615,1
20.68,0.026834,1.36052,0.889589,2
27.9,0.024734,0.729155,0.202421,4
20.82,0.0268,1.00456,1.97681,2
23.09,0.017965,0.80113,0.151765,4
23.61,0.004937,1.199008,0.243016,3
24.5,0.004927,0.777606,0.213433,3
22.75,0.004853,1.196821,0.186233,3
21.44,0.005999,0.299476,0.228139,0
22.07,0.005713,0.230335,0.252296,0
22.09,0.004176,0.291506,0.245829,0
26.28,0.029636,0.769453,0.186059,4
21.97,0.005066,0.109691,0.13017,0
24.66,0.005287,0.80069,0.142481,3
24.39,0.006934,0.612776,0.15992,3
24.34,0.003865,1.053154,0.150038,3
27.73,0.014754,0.608845,0.266557,4
22.56,0.004496,3.66433,5.235235,1
23.91,0.005307,0.264999,0.158843,0
26.77,0.026396,0.731998,0.206297,4
22.15,0.005449,2.587046,3.457292,1
21.75,0.005738,3.171199,2.08084,1
21.84,0.004527,0.239781,0.233401,0
23.48,0.034156,0.511438,1.73747,2
26.34,0.024638,0.615116,0.251925,4
24.08,0.03909,1.250403,1.745318,2
23.18,0.004747,3.463746,3.083904,1
22.05,0.005982,3.64793,2.799614,1
22.1,0.004214,3.691253,3.425336,1
22.56,0.003723,2.204786,4.829356,1
27.01,0.026467,0.902278,0.20917,4
27.99,0.025673,0.629181,0.235932,4
21.58,0.005206,3.207594,4.637998,1
23.79,0.004632,1.156894,0.175542,3
20.79,0.033691,0.850247,1.053184,2
23.84,0.006351,1.559922,4.254124,1
21.67,0.024081,1.258421,1.240617,2
23.06,0.00486,0.841626,0.261674,3
21.62,0.004629,0.166449,0.183857,0
21.21,0.024491,1.466907,1.933327,2
20.88,0.030649,0.548217,1.98826,2
21.17,0.048394,0.808992,1.414716,2
21.47,0.004802,1.315329,3.641988,1
24.99,0.006293,0.832037,0.201943,3
21.46,0.006187,2.996837,4.378121,1
22.86,0.00363,0.243489,0.200763,0
22.72,0.004938,0.208882,0.207659,0
21.77,0.004935,0.151728,0.268022,0
24.57,0.003782,0.9232,0.254885,3
22.23,0.017278,0.560157,0.14144,4
20.87,0.043995,1.233314,1.69824,2
20.0,0.027842,1.289281,1.35085,2
22.57,0.004283,3.754665,2.082106,1
21.14,0.00496,2.689106,5.358601,1
23.48,0.00576,2.916038,4.067114,1
21.39,0.00371,0.257951,0.147803,0
22.53,0.005198,1.330922,5.591798,1
26.74,0.029389,0.848698,0.230046,4
28.05,0.02817,0.689372,0.22268,4
23.78,0.004229,1.025047,0.21224,3
22.13,0.004528,1.054459,4.70536,1
25.14,0.005639,1.006971,0.238827,3
22.61,0.004457,0.652241,0.185935,3
22.89,0.038811,0.912645,0.973163,2
25.34,0.014311,0.522225,0.181314,4
22.15,0.002176,0.998481,0.303021,3
28.49,0.026659,0.710997,0.2889,4
23.16,0.005283,0.163315,0.241119,0
24.57,0.003305,1.134342,0.236495,3
24.08,0.004971,0.810061,0.212128,3
22.45,0.005584,1.468157,5.603964,1
26.08,0.005079,1.115196,0.167733,3
22.44,0.02256,0.686757,1.77253,2
21.91,0.033599,0.883738,1.678021,2
24.09,0.022872,1.143818,0.899097,2
22.03,0.004661,0.216845,0.21107,0
22.99,0.00293,1.747867,5.841527,1
21.04,0.02403,1.225663,1.654684,2
20.53,0.004435,0.135731,0.190321,0
25.1,0.004354,0.84522,0.216541,3
23.41,0.013765,0.941961,0.160363,4
21.91,0.004222,0.223737,0.137251,0
21.54,0.006161,0.255939,0.296631,0
22.65,0.003356,0.161538,0.211837,0
25.1,0.023778,0.886242,0.158459,4
22.92,0.018612,0.913967,0.219292,4
21.78,0.00464,3.443519,4.193242,1
